@relation ClassificationProblem

@attribute leda.features.LabelSimilarity_JaroWinkler numeric
@attribute leda.features.LabelSimilarity_Levenshtein numeric
@attribute leda.features.LabelSimilarity_QGrams numeric
@attribute leda.features.WordNet_Hyponymy numeric
@attribute leda.features.wordnet.WordNet_Similarity_PatwardhanPetersen_1 numeric
@attribute leda.features.wordnet.WordNet_Similarity_JiangConrath numeric
@attribute leda.features.wordnet.WordNet_Similarity_LeacockChodorow numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lesk numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lin numeric
@attribute leda.features.wordnet.WordNet_Similarity_Path numeric
@attribute leda.features.wordnet.WordNet_Similarity_Resnik numeric
@attribute leda.features.wordnet.WordNet_Similarity_WuPalmer numeric
@attribute leda.features.Ontology_Subsumption numeric
@attribute leda.features.Ontology_Similarity numeric
@attribute leda.features.Ontology_ObjectProperties numeric
@attribute leda.features.TaxonomicOverlap_Subclasses numeric
@attribute leda.features.TaxonomicOverlap_Instances numeric
@attribute leda.features.BTaxonomicOverlap_Subclasses numeric
@attribute leda.features.BTaxonomicOverlap_Instances numeric
@attribute leda.features.BOntology_Subsumption numeric
@attribute leda.features.BOntology_Similarity numeric
@attribute leda.features.Document_Similarity numeric
@attribute Name string
@attribute Class {+,-}

@data
0.458333,9,0,1,0.020441,?,2.079442,22,?,0.2,1.906465,0.714286,0,0.2,0.028011,0,?,0,?,0,?,0.001455,Wrestler__Astronaut,-
0,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.000848,SpaceStation__Bird,+
0.44697,29,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,SoccerPlayer__WomensTennisAssociationTournament,+
0.486842,17,0,1,?,?,?,?,?,?,?,?,0,0.2,0.014019,0,?,0,?,0,?,0.002435,PublicTransitSystem__Criminal,+
0.472222,15,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001289,MilitaryConflict__GovernmentAgency,+
0.645657,10,0.148148,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,SpaceShuttle__SportsEvent,+
0.406046,15,0,1,?,?,?,?,?,?,?,?,0,0.2,0.025,0,?,0,?,0,?,?,Cardinal__FieldHockeyLeague,+
0.444444,5,0,1,0.24806,0.08197,1.386294,150,0.232332,0.1,2.605545,0.571429,0,0.2,0,0,?,0,?,0,?,0.002856,Name__Weapon,+
0.465812,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.014286,0,?,0,?,0,0.222222,0.001533,Stream__MartialArtist,+
0,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.004346,Language__GovernmentAgency,+
0.523809,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.000906,Conifer__GovernmentAgency,+
0.486742,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0.025,0,?,0,?,0,?,?,VolleyballLeague__Congressman,+
0.496429,12,0.090909,1,?,?,?,?,?,?,?,?,0,0.2,0.034826,0,?,0,?,0,?,?,Band__BritishRoyalty,+
0,15,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.000656,TelevisionEpisode__Insect,+
0.367677,19,0,0,?,?,?,?,?,?,?,?,0,0.2,0.060748,0,?,0,?,0,?,?,GridironFootballPlayer__SportsTeam,+
0.5,3,0,1,0.248322,0.056392,1.12393,93,0.064894,0.076923,0.615314,0.333333,0,0.2,0,0,?,0,?,0,?,0.002041,Bone__Moss,+
0,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0.032864,0,?,0,?,0,?,0.000699,SportsTeam__BritishRoyalty,+
0,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,IceHockeyPlayer__LegalCase,+
0.464286,6,0.133333,1,0.27238,0.064074,1.491655,90,?,0.111111,1.370741,0.5,0,0.2,0.010582,0,?,0,?,0,?,?,Athlete__Race,+
0,12,0.071429,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,IceHockeyLeague__GivenName,+
0.282407,15,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,GrandPrix__ChemicalCompound,+
0.416667,15,0,0,?,?,?,?,?,?,?,?,0,0.2,0.047619,0,?,0,?,0,?,?,BasketballLeague__HistoricBuilding,+
0.558182,15,0.055556,0,?,?,?,?,?,?,?,?,0,0.2,0.012931,0,?,0,?,0,?,?,AdultActor__ArchitecturalStructure,+
0.416667,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.041667,0,?,0,0,0,0.111111,?,CollegeCoach__Newspaper,+
0.360606,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0.027027,0,?,0,?,0,?,0.002778,BodyOfWater__Cycad,+
0.595238,5,0,1,0.190042,0.087884,2.079442,137,0.304561,0.2,2.491596,0.75,0,0.2,0.036585,0,?,0,?,0,?,0.001643,Road__Stadium,+
0.481481,7,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001037,Scientist__GreenAlga,+
0,19,0,0,?,?,?,?,?,?,?,?,0,0.2,0.022727,0,?,0,?,0,?,?,GridironFootballPlayer__RecordLabel,+
0.345238,7,0,1,0.193901,0.068825,1.491655,60,?,0.111111,?,0.333333,0,0.2,0,0,?,0.001521,?,1,0.277778,0.002529,Language__Monarch,+
0.679762,8,0.352941,0,?,?,?,?,?,?,?,?,0,0.2,0.058824,0,?,0,?,0,?,?,SpeedwayLeague__VideogamesLeague,+
0.453704,16,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,ClubMoss__InlineHockeyLeague,+
0,9,0,1,0.089532,0.180065,2.302585,34,0.708839,0.25,6.760119,0.842105,0,0.2,0.081081,0,?,0,0,0,?,?,Album__Newspaper,+
0.559524,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0.056338,0,?,0,?,0,0.222222,0.003012,Company__ShoppingMall,+
0,9,0.181818,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Conifer__RugbyPlayer,+
0.472222,6,0,1,0.254018,0.076903,1.386294,196,0.174119,0.1,1.370741,0.526316,0,0.2,0,0,?,0,0,0,?,?,Insect__Band,+
0.513131,17,0.166667,0,?,?,?,?,?,?,?,?,0,0.2,0.05,0,?,0,?,0,0.222222,0.001556,EducationalInstitution__TradeUnion,+
0,7,0,1,0.040393,0.064944,1.386294,27,0.074008,0.1,0.615314,0.4,0,0.2,0.014286,0,?,0,?,0,?,0.004102,Cyclist__Stream,+
0,8,0,1,0.223034,?,1.491655,169,?,0.111111,1.370741,0.555556,0,0.2,0,0,?,0.009635,0.008197,1,0.222222,0.000846,Spacecraft__Person,+
0.467949,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,OlympicResult__Magazine,+
0.282828,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0.037736,0,?,0,?,0,?,?,BodyOfWater__TennisLeague,+
0,27,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,SupremeCourtOfTheUnitedStatesCase__AmericanFootballPlayer,+
0.565657,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0.037975,0,?,0,?,0,?,?,SpeedwayTeam__RecordLabel,+
0.412037,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.002741,VideoGame__ClubMoss,+
0.430303,19,0,0,?,?,?,?,?,?,?,?,0,0.2,0.04918,0,?,0,?,0,0.166667,?,EducationalInstitution__GolfLeague,+
0.622222,6,0.222222,1,0.164802,0.057217,1.203973,82,0.065781,0.083333,1.370741,0.47619,0,0.2,0,0,?,0,?,0,?,0.002226,Artery__Arachnid,+
0.430556,8,0,1,0.047771,?,1.203973,14,?,0.083333,0.778298,0.352941,0,0.2,0,0,?,0,?,0,?,?,Mollusca__Single,+
0.513889,7,0,1,0.099728,0.064897,1.609438,79,?,0.125,4.103951,0.588235,0,0.2,0,0,?,0,?,0,0.222222,0.001343,Muscle__Currency,+
0,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,SportsEvent__Valley,+
0,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,GolfLeague__Drug,+
0.438095,13,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001442,TelevisionShow__FloweringPlant,+
0,15,0.117647,0,?,?,?,?,?,?,?,?,0,0.2,0.02381,0,?,0,?,0,?,0.002273,FictionalCharacter__RadioStation,+
0.477778,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0.042254,0,?,0,?,0,?,?,FigureSkater__SnookerChamp,-
0.463636,18,0.0625,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001269,Colour__CanadianFootballLeague,+
0.447619,6,0,1,0.305993,0.06943,1.609438,89,0.139738,0.125,1.169783,0.533333,1,0.2,0.015873,0.0375,?,0,?,0,?,?,Stadium__Place,-
0,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0.025641,0,?,0,?,0,?,?,BaseballPlayer__Work,+
0,5,0,1,0.14892,0.088762,2.079442,106,0.244786,0.2,1.906465,0.777778,0,0.2,0,0,?,0,?,0,0.111111,0.000426,Plant__Judge,+
0.5,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,SoccerLeague__Colour,+
0.422222,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0.04918,0,?,0,?,0,?,?,TradeUnion__Museum,+
0.40404,20,0,1,?,?,?,?,?,?,?,?,0,0.2,0.048387,0,?,0,?,0,?,?,Tunnel__Non-ProfitOrganisation,+
0,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Insect__LacrosseLeague,+
0,34,0.123077,0,?,?,?,?,?,?,?,?,0,0.2,0.023256,0,?,0,?,0,?,?,NationalCollegiateAthleticAssociationAthlete__TelevisionStation,+
0.510101,17,0,0,?,?,?,?,?,?,?,?,0,0.2,0.023364,0,?,0,?,0,?,?,RadioStation__GridironFootballPlayer,+
0,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001135,Film__EthnicGroup,+
0.316667,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0.020833,0,?,0,?,0,?,0.003617,RoadTunnel__ClubMoss,+
0.333333,8,0,1,0.131445,0.062694,1.89712,76,0.146667,0.166667,7.158895,0.782609,0,0.2,0.031746,0,?,0,?,0,?,0.001773,Governor__Magazine,+
0.436275,16,0.08,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.002202,TelevisionEpisode__Lake,+
0.483333,4,0,1,0.124826,0.060479,1.609438,85,0.123956,0.125,1.169783,0.533333,0,0.2,0.014851,0,?,0,?,0,?,?,Model__Cave,+
0.293939,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0.005556,0,?,0,?,0,0.222222,0.002714,EthnicGroup__Ambassador,+
0.442308,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,0,0,?,0.002522,Film__HistoricPlace,+
0,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Archaea__SpeedwayTeam,+
0,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001551,PopulatedPlace__Fish,+
0.490404,10,0.148148,1,0.026364,?,1.89712,45,?,0.166667,1.906465,0.666667,0,0.2,0.024038,0,?,0,?,0,?,?,OfficeHolder__Broadcaster,+
0.522222,16,0,0,?,?,?,?,?,?,?,?,0,0.2,0.023256,0,?,0,?,0,?,?,GolfPlayer__PeriodicalLiterature,+
0.490789,17,0.074074,1,?,?,?,?,?,?,?,?,0,0.2,0.044776,0,?,0,?,0,?,0.003629,PublicTransitSystem__Park,+
0.323184,24,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,EurovisionSongContestEntry__VolleyballLeague,+
0.481481,15,0.071429,1,?,?,?,?,?,?,?,?,0,0.2,?,0,?,0,?,0,?,?,BiologicalDatabase__Device,+
0,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Drug__IceHockeyLeague,+
0,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0.02551,0,?,0,?,0,?,?,GrandPrix__CollegeCoach,+
0,9,0,1,0.234435,0.07658,1.12393,49,0.173515,0.076923,1.370741,0.454545,0,0.2,0.036458,0,?,0,?,0,?,0.002761,Book__Chancellor,+
0,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Award__OlympicResult,+
0.516667,8,0,1,?,?,?,?,?,?,?,?,0,0.2,0.026882,0,?,0,?,0,?,?,GolfPlayer__Politician,-
0.951515,4,0.636364,1,?,?,?,?,?,?,?,?,0,0.2,0.1,0,?,0,?,0,?,?,MusicalWork__Musical,-
0,13,0.083333,1,?,?,?,?,?,?,?,?,0,0.2,0.035714,0,?,0,?,0,?,?,Lake__AutoRacingLeague,+
0.533761,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0.014354,0,?,0,?,0,?,?,MartialArtist__NaturalPlace,+
0,7,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.002535,?,1,0.111111,0.002315,Person__Archaea,+
0.513919,13,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.003166,PopulatedPlace__MusicFestival,+
0.515873,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,GivenName__MilitaryPerson,+
0,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,MilitaryUnit__Nerve,+
0.4,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0.046512,0,?,0,?,0,?,0.00121,Ambassador__SoccerClub,+
0,9,0,1,0.228652,0.066002,1.290984,120,0.068403,0.090909,0.615314,0.375,0,0.2,0,0,?,0,?,0,?,?,Crustacean__Activity,+
0.417711,17,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Country__SnookerWorldRanking,+
0.444444,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0.010582,0,?,0,?,0,?,0.00186,Race__TennisPlayer,+
0,8,0,1,0.136011,0.06606,1.290984,95,0.153334,0.090909,1.370741,0.5,0,0.2,0,0,?,0,?,0,?,0.001756,Arachnid__Book,+
0.490741,8,0,1,0.049112,?,1.203973,21,?,0.083333,1.370741,0.47619,0,0.2,0.013699,0,?,0,?,0,?,0.001672,Hospital__Cricketer,+
0.345238,7,0,1,0.148613,0.067332,1.609438,44,0.155826,0.125,2.491596,0.631579,0,0.2,0.014218,0,?,0.000503,?,0,?,?,Governor__Station,+
0.455556,5,0,1,0.046016,0.065808,1.609438,49,0.152838,0.125,1.825838,0.666667,0,0.2,0,0,?,0,?,0,0.111111,0.001018,Grape__Artist,+
0.529293,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,AcademicJournal__Broadcaster,+
0.425641,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0.005495,0,?,0,?,0,0.222222,?,Mayor__OlympicResult,+
0.436508,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.038961,0,?,0,?,0,?,0.001154,BasketballTeam__Theatre,+
0.455556,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0.036585,0,?,0,?,0,?,?,University__SpeedwayTeam,+
0.40056,16,0,1,?,?,?,?,?,?,?,?,0,0.2,0.013761,0,?,0,?,0,0.277778,?,Airport__GaelicGamesPlayer,+
0,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0.014388,0,?,0,?,0,?,0.009635,Valley__PopulatedPlace,-
0.388889,10,0.142857,1,?,?,?,?,?,?,?,?,0,0.2,0.028249,0,?,0,?,0,?,?,OfficeHolder__NascarDriver,-
0.533761,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0.023041,0,?,0,?,0,?,?,ComicsCreator__SoccerLeague,+
0,15,0.055556,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.000777,ChemicalSubstance__PlayboyPlaymate,+
0,7,0.1,1,0.029776,?,1.12393,31,?,0.076923,3.392129,0.5,0,0.2,0,0,?,0,?,0,?,0.002952,Colour__Embryology,+
0.405556,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.004766,Organisation__MusicGenre,+
0,8,0,1,0.2303,0.111262,1.290984,101,0.104048,0.090909,0.615314,0.375,0,0.2,0,0,?,0,0,0,?,?,Mammal__Activity,+
0.344444,9,0,1,0.133376,0.071962,1.609438,94,0.196368,0.125,1.906465,0.588235,0,0.2,0,0,?,0,?,0,?,0.000695,Muscle__Politician,+
0.40873,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0.047619,0,?,0,?,0,?,?,TennisLeague__Stadium,+
0.561818,8,0.1,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.003057,Grape__Gnetophytes,+
0.517157,16,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.000507,?,1,0.222222,?,YearInSpaceflight__Governor,+
0.444444,6,0,1,0.18141,0.089712,1.742969,58,0.30894,0.142857,2.491596,0.666667,0,0.2,0,0,?,0,?,0,?,?,Device__Tunnel,+
0.467949,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.002549,ProtectedArea__Database,+
0.438131,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001071,Currency__Gnetophytes,+
0.49218,18,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,GaelicGamesPlayer__MixedMartialArtsEvent,+
0.542857,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Holiday__IceHockeyPlayer,+
0.489177,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0.067308,0,?,0,?,0,?,0.002492,RecordLabel__Library,+
0.411905,17,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,MeanOfTransportation__PoliticalParty,+
0.406433,19,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.277778,0.002211,ProgrammingLanguage__School,+
0.502857,6,0.125,1,0.062404,0.060733,1.742969,29,0.232331,0.142857,2.491596,0.666667,0,0.2,0,0,?,0,?,0,?,0.001017,Airport__Album,+
0.457361,15,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,YearInSpaceflight__InlineHockeyLeague,+
0.414646,20,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,GridironFootballPlayer__SpaceStation,+
0.4625,15,0.133333,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.00574,Beverage__BiologicalDatabase,+
0.6,7,0,1,0.363079,0.07958,1.386294,135,0.179095,0.1,1.370741,0.526316,0,0.2,0.071749,0,?,0,0,0,0.166667,0.001479,Writer__University,+
0.394444,16,0,0,?,?,?,?,?,?,?,?,0,0.2,0.045455,0,?,0,?,0,?,?,AmericanFootballTeam__IceHockeyLeague,+
0.44697,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.00271,EthnicGroup__Song,+
0.464286,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0.025,0,?,0,?,0,?,?,SoftballLeague__Criminal,+
0.523809,6,0,1,0.105178,?,0.980829,34,?,0.066667,1.370741,0.416667,0,0.2,0,0,?,0,?,0,?,0.001781,Website__Conifer,+
0.534091,10,0.074074,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,SportsEvent__SnookerChamp,+
0,7,0,1,0.070398,?,1.12393,19,?,0.076923,0.778298,0.333333,0,0.2,0,0,?,0,0,0,?,0.001313,Airline__Food,+
0.629762,15,0.055556,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001961,FictionalCharacter__FloweringPlant,+
0.635556,10,0.142857,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001223,SpaceStation__SportsLeague,+
0,6,0,1,0.167326,?,1.609438,107,?,0.125,1.825838,0.666667,0,0.2,0,0,?,0,?,0,?,?,Athlete__Fern,+
0.488889,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0.013333,0,?,0,?,0,?,?,FormulaOneRacer__Tunnel,+
0.467262,16,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,LacrosseLeague__MilitaryConflict,+
0,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.033898,0,?,0,?,0,?,?,NaturalPlace__Broadcaster,+
0.630114,13,0.064516,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0,ChemicalCompound__Congressman,+
0.495726,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,OlympicResult__Bridge,+
0.555556,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0.036145,0,?,0,?,0,?,?,MilitaryUnit__PowerStation,+
0.522222,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0.014354,0,?,0,?,0,?,?,PowerStation__ChristianBishop,+
0.422222,9,0,1,0.123852,0.049921,1.203973,75,?,0.083333,?,0.266667,0,0.2,0,0,?,0,?,0,?,?,Convention__Fungus,+
0.563889,10,0.117647,0,?,?,?,?,?,?,?,?,0,0.2,0.027778,0,?,0,?,0,?,?,FormulaOneRacer__ComicsCharacter,-
0,7,0,1,0.082959,0.05854,2.079442,61,?,0.2,3.94082,0.777778,0,0.2,0.027778,0,?,0,?,0,?,0.004206,College__Park,+
0.464286,6,0,1,0.092422,?,1.386294,30,?,0.1,3.525,0.526316,0,0.2,0.030675,0,?,0,0,0,0.111111,0.001312,Airline__City,+
0.493715,14,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,YearInSpaceflight__CricketLeague,+
0.627778,8,0.095238,1,0.273778,0.118242,2.302585,160,0.396158,0.25,2.774247,0.769231,0,0.2,0,0,?,0,?,0,?,0.003742,Organisation__Brain,+
0.750265,10,0.125,0,?,?,?,?,?,?,?,?,0,0.2,0.02,0,?,0,?,0,?,0.000881,PopulatedPlace__PoliticalParty,+
0.357143,7,0,1,0.081126,0.064671,0.855666,47,?,0.058824,?,0.2,0,0.2,0,0,?,0,?,0,?,0.001916,Holiday__Reptile,+
0.434211,17,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Park__SnookerWorldRanking,+
0.527778,6,0.222222,1,0.114228,0.08911,1.203973,77,0.19633,0.083333,1.370741,0.47619,0,0.2,0,0,?,0,0,0,0.166667,0.001599,Mammal__Hospital,+
0,16,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.003871,FictionalCharacter__Name,+
0.519048,15,0.068966,1,?,?,?,?,?,?,?,?,0,0.2,0.028818,0,?,0,?,0,0.222222,0.00212,MemberOfParliament__Monarch,-
0,12,0,1,0.105969,?,0.980829,102,?,0.066667,?,0.222222,0,0.2,0,0,?,0,0,0,0.277778,0.001776,Infrastructure__Spacecraft,+
0.412698,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0.023041,0,?,0,?,0,0.222222,?,SoftballLeague__Artist,+
0.1,10,0.090909,1,?,?,?,?,?,?,?,?,0,0.2,0.005348,0,?,0,?,0,?,0.002605,Sport__SnookerPlayer,+
0.370574,14,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001711,TelevisionShow__ProtectedArea,+
0.624008,9,0.352941,0,?,?,?,?,?,?,?,?,0,0.2,0.058824,0,?,0,?,0,0.111111,?,AutoRacingLeague__SoftballLeague,+
0,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.111111,0.001189,College__EthnicGroup,+
0.474074,9,0,1,0.595772,0.066093,1.742969,74,0.201283,0.142857,1.906465,0.625,0,0.2,0.025937,0,?,0,?,0,?,0.004926,Ambassador__President,-
0.448413,10,0.086957,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.000504,?,1,?,0.001305,SportsLeague__Website,+
0.347619,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Brain__LacrosseLeague,+
0.539683,5,0,1,0.140352,0.056002,1.049822,37,0.127025,0.071429,1.370741,0.434783,0,0.2,0.020833,0,?,0,?,0,?,0.002341,Tunnel__Conifer,+
0.447619,6,0,1,0.119305,?,0.916291,56,?,0.0625,?,0.210526,1,0.2,0,0.038462,?,0,?,0,0.166667,0.001939,Cycad__Species,-
0,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.166667,?,Cycad__GolfLeague,+
0,6,0.117647,1,0.112584,0.082851,1.609438,46,0.337184,0.125,3.070066,0.5,0,0.2,0,0,?,0,?,0,?,?,Place__Database,+
0.464646,30,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,SupremeCourtOfTheUnitedStatesCase__Artery,+
0,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.000653,GreenAlga__Automobile,+
0.396104,21,0,1,?,?,?,?,?,?,?,?,0,0.2,0.048387,0,?,0,?,0,?,?,MixedMartialArtsLeague__Company,+
0,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.026936,0,?,0,?,0,?,0.000323,Island__SoccerManager,+
0,6,0,1,0.139685,0.071805,1.12393,77,?,0.076923,?,0.25,0,0.2,0,0,?,0,0,0,?,0.003143,Project__River,+
0.445221,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,EthnicGroup__FootballMatch,+
0.551282,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.014085,0,?,0,?,0,?,0.001598,MartialArtist__Park,+
0.531746,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0.026738,0,?,0.000504,?,1,?,0.003511,Website__MemberOfParliament,+
0,19,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,SpaceMission__MixedMartialArtsLeague,+
0.516667,10,0,1,0.069847,0.079353,2.079442,28,0.384778,0.2,3.94082,0.777778,0,0.2,0.038961,0,?,0,0,0,0.111111,0.001499,University__Lighthouse,+
0.553108,25,0.070175,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,SupremeCourtOfTheUnitedStatesCase__MeanOfTransportation,+
0.561818,18,0.055556,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,CanadianFootballLeague__Convention,+
0.427778,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.014151,0,?,0,?,0,0.222222,0.002049,ShoppingMall__Mayor,+
0.523809,7,0,1,0.148492,0.074401,0.980829,79,0.103792,0.066667,0.778298,0.3,0,0.2,?,0,?,0,?,0,?,0.010811,Disease__Holiday,+
0.444444,6,0,1,0.041031,0.063918,1.386294,24,0.155205,0.1,1.825838,0.608696,0,0.2,0,0,?,0,?,0,?,0.002965,Planet__Ginkgo,+
0,10,0,1,0.077463,0.055345,1.12393,62,?,0.076923,?,0.25,0,0.2,0.059701,0,?,0,?,0,?,0.001468,Legislature__Stadium,+
0.551768,10,0.631579,1,?,?,?,?,?,?,?,?,1,0.2,0.061224,0.014706,?,0,?,0,?,?,Non-ProfitOrganisation__Organisation,-
0.345977,25,0,1,?,?,?,?,?,?,?,?,0,0.2,0.070423,0,?,0,?,0,?,?,AustralianRulesFootballPlayer__University,+
